date,sector,value
2021-07-05 17:51:51.981949,Consumer Staples,52.91585073716652
2021-07-12 17:51:51.981949,Consumer Staples,53.95366038392465
2021-07-19 17:51:51.981949,Consumer Staples,54.5074810813024
2021-07-26 17:51:51.981949,Consumer Staples,62.49376390110741
2021-08-02 17:51:51.981949,Consumer Staples,56.405457901430815
2021-08-09 17:51:51.981949,Consumer Staples,54.993838334726625
2021-08-16 17:51:51.981949,Consumer Staples,60.92764841511548
2021-08-23 17:51:51.981949,Consumer Staples,58.54971745374938
2021-08-30 17:51:51.981949,Consumer Staples,59.106264686326334
2021-09-06 17:51:51.981949,Consumer Staples,57.233686417903996
2021-09-13 17:51:51.981949,Consumer Staples,60.29748287260607
2021-09-20 17:51:51.981949,Consumer Staples,66.7244406974553
2021-09-27 17:51:51.981949,Consumer Staples,67.83058722639437
2021-10-04 17:51:51.981949,Consumer Staples,63.17340452052468
2021-10-11 17:51:51.981949,Consumer Staples,56.17624325873957
2021-10-18 17:51:51.981949,Consumer Staples,60.47950660630046
2021-10-25 17:51:51.981949,Consumer Staples,52.388767650632154
2021-11-01 17:51:51.981949,Consumer Staples,57.588911455159284
2021-11-08 17:51:51.981949,Consumer Staples,57.67233003443229
2021-11-15 17:51:51.981949,Consumer Staples,51.8859938062828
2021-11-22 17:51:51.981949,Consumer Staples,53.90033277024381
2021-11-29 17:51:51.981949,Consumer Staples,53.766541035128064
2021-12-06 17:51:51.981949,Consumer Staples,46.5283448124621
2021-12-13 17:51:51.981949,Consumer Staples,46.74392664854714
2021-12-20 17:51:51.981949,Consumer Staples,46.55713249449949
2021-12-27 17:51:51.981949,Consumer Staples,47.10964708421073
2022-01-03 17:51:51.981949,Consumer Staples,48.67840801170887
2022-01-10 17:51:51.981949,Consumer Staples,46.431584575528035
2022-01-17 17:51:51.981949,Consumer Staples,51.7583305439072
2022-01-24 17:51:51.981949,Consumer Staples,44.0087358494198
2022-01-31 17:51:51.981949,Consumer Staples,39.826706233480564
2022-02-07 17:51:51.981949,Consumer Staples,42.03358854870146
2022-02-14 17:51:51.981949,Consumer Staples,45.69099679820291
2022-02-21 17:51:51.981949,Consumer Staples,41.114660851853735
2022-02-28 17:51:51.981949,Consumer Staples,41.49112623465807
2022-03-07 17:51:51.981949,Consumer Staples,47.30847790045494
2022-03-14 17:51:51.981949,Consumer Staples,42.46214932469537
2022-03-21 17:51:51.981949,Consumer Staples,43.17695891954135
2022-03-28 17:51:51.981949,Consumer Staples,44.261932259232545
2022-04-04 17:51:51.981949,Consumer Staples,52.60840393245952
2022-04-11 17:51:51.981949,Consumer Staples,42.96313416678626
2022-04-18 17:51:51.981949,Consumer Staples,53.77491948026139
2022-04-25 17:51:51.981949,Consumer Staples,51.098627965893115
2022-05-02 17:51:51.981949,Consumer Staples,57.38553390052079
2022-05-09 17:51:51.981949,Consumer Staples,61.32088598343135
2022-05-16 17:51:51.981949,Consumer Staples,55.36715662542018
2022-05-23 17:51:51.981949,Consumer Staples,61.5391881632828
2022-05-30 17:51:51.981949,Consumer Staples,63.76966850719225
2022-06-06 17:51:51.981949,Consumer Staples,56.81125540661108
2022-06-13 17:51:51.981949,Consumer Staples,58.4074943482679
2022-06-20 17:51:51.981949,Consumer Staples,63.19229997904954
2022-06-27 17:51:51.981949,Consumer Staples,63.438658339115534
2022-07-04 17:51:51.981949,Consumer Staples,60.04650774469311
2022-07-11 17:51:51.981949,Consumer Staples,58.825455725820355
2022-07-18 17:51:51.981949,Consumer Staples,62.21689534869462
2022-07-25 17:51:51.981949,Consumer Staples,52.43579703498776
2022-08-01 17:51:51.981949,Consumer Staples,61.34201527584978
2022-08-08 17:51:51.981949,Consumer Staples,60.398546075491886
2022-08-15 17:51:51.981949,Consumer Staples,56.27171994773367
2022-08-22 17:51:51.981949,Consumer Staples,54.67566527514195
2022-08-29 17:51:51.981949,Consumer Staples,58.28901899203229
2022-09-05 17:51:51.981949,Consumer Staples,53.72930980309437
2022-09-12 17:51:51.981949,Consumer Staples,52.52361368137665
2022-09-19 17:51:51.981949,Consumer Staples,51.90030413790107
2022-09-26 17:51:51.981949,Consumer Staples,52.82677428054108
2022-10-03 17:51:51.981949,Consumer Staples,49.77500672107252
2022-10-10 17:51:51.981949,Consumer Staples,48.43659654125211
2022-10-17 17:51:51.981949,Consumer Staples,47.444767383518936
2022-10-24 17:51:51.981949,Consumer Staples,46.65364009495587
2022-10-31 17:51:51.981949,Consumer Staples,49.577530297695525
2022-11-07 17:51:51.981949,Consumer Staples,48.448046885275474
2022-11-14 17:51:51.981949,Consumer Staples,41.94077801842375
2022-11-21 17:51:51.981949,Consumer Staples,44.15466452674508
2022-11-28 17:51:51.981949,Consumer Staples,42.84381547372565
2022-12-05 17:51:51.981949,Consumer Staples,38.91968842648495
2022-12-12 17:51:51.981949,Consumer Staples,46.50452780495448
2022-12-19 17:51:51.981949,Consumer Staples,42.71448040534099
2022-12-26 17:51:51.981949,Consumer Staples,42.45669971541934
2023-01-02 17:51:51.981949,Consumer Staples,50.34511872446046
2023-01-09 17:51:51.981949,Consumer Staples,46.56132840110877
2023-01-16 17:51:51.981949,Consumer Staples,43.41795935410423
2023-01-23 17:51:51.981949,Consumer Staples,53.42882908913177
2023-01-30 17:51:51.981949,Consumer Staples,45.749537691241045
2023-02-06 17:51:51.981949,Consumer Staples,51.423730652777635
2023-02-13 17:51:51.981949,Consumer Staples,56.50462008693899
2023-02-20 17:51:51.981949,Consumer Staples,53.62690659858229
2023-02-27 17:51:51.981949,Consumer Staples,50.89897983725341
2023-03-06 17:51:51.981949,Consumer Staples,57.1974138718134
2023-03-13 17:51:51.981949,Consumer Staples,60.931019595933435
2023-03-20 17:51:51.981949,Consumer Staples,59.54386358265244
2023-03-27 17:51:51.981949,Consumer Staples,60.94393324758289
2023-04-03 17:51:51.981949,Consumer Staples,60.66544841640545
2023-04-10 17:51:51.981949,Consumer Staples,56.971277516627964
2023-04-17 17:51:51.981949,Consumer Staples,64.85730269603673
2023-04-24 17:51:51.981949,Consumer Staples,60.0571444568764
2023-05-01 17:51:51.981949,Consumer Staples,57.81605904084583
2023-05-08 17:51:51.981949,Consumer Staples,64.61627670869515
2023-05-15 17:51:51.981949,Consumer Staples,54.95467820620032
2023-05-22 17:51:51.981949,Consumer Staples,57.600221638718345
2023-05-29 17:51:51.981949,Consumer Staples,60.42232453914961
2023-06-05 17:51:51.981949,Consumer Staples,48.782161899897694
2023-06-12 17:51:51.981949,Consumer Staples,48.044463716305
2023-06-19 17:51:51.981949,Consumer Staples,53.22657876880952
2023-06-26 17:51:51.981949,Consumer Staples,54.66625749316207
2023-07-03 17:51:51.981949,Consumer Staples,49.38489894192233
2023-07-10 17:51:51.981949,Consumer Staples,51.6179453727653
2023-07-17 17:51:51.981949,Consumer Staples,47.665181566009785
2023-07-24 17:51:51.981949,Consumer Staples,44.422873573418876
2023-07-31 17:51:51.981949,Consumer Staples,51.67891791337844
2023-08-07 17:51:51.981949,Consumer Staples,40.363491698585136
2023-08-14 17:51:51.981949,Consumer Staples,44.57817358728883
2023-08-21 17:51:51.981949,Consumer Staples,46.98503119659091
2023-08-28 17:51:51.981949,Consumer Staples,41.348970536006576
2023-09-04 17:51:51.981949,Consumer Staples,49.024405550511446
2023-09-11 17:51:51.981949,Consumer Staples,46.613149508004206
2023-09-18 17:51:51.981949,Consumer Staples,45.142147195925865
2023-09-25 17:51:51.981949,Consumer Staples,40.57052806829064
2023-10-02 17:51:51.981949,Consumer Staples,38.96401825352266
2023-10-09 17:51:51.981949,Consumer Staples,48.47609609381373
2023-10-16 17:51:51.981949,Consumer Staples,46.07792660630664
2023-10-23 17:51:51.981949,Consumer Staples,44.97625981355308
2023-10-30 17:51:51.981949,Consumer Staples,47.2839922968218
2023-11-06 17:51:51.981949,Consumer Staples,54.9136001461742
2023-11-13 17:51:51.981949,Consumer Staples,53.344682987742516
2023-11-20 17:51:51.981949,Consumer Staples,51.57971491682498
2023-11-27 17:51:51.981949,Consumer Staples,52.62925234157565
2023-12-04 17:51:51.981949,Consumer Staples,48.33863741048053
2023-12-11 17:51:51.981949,Consumer Staples,55.88691897364588
2023-12-18 17:51:51.981949,Consumer Staples,56.481809458483625
2023-12-25 17:51:51.981949,Consumer Staples,54.5787204586406
2024-01-01 17:51:51.981949,Consumer Staples,55.9192479711566
2024-01-08 17:51:51.981949,Consumer Staples,58.13758566318335
2024-01-15 17:51:51.981949,Consumer Staples,58.75960370139673
2024-01-22 17:51:51.981949,Consumer Staples,60.373801143442535
2024-01-29 17:51:51.981949,Consumer Staples,58.76977687610411
2024-02-05 17:51:51.981949,Consumer Staples,64.78701584726062
2024-02-12 17:51:51.981949,Consumer Staples,60.99942323892126
2024-02-19 17:51:51.981949,Consumer Staples,57.214232210144814
2024-02-26 17:51:51.981949,Consumer Staples,61.74178710640958
2024-03-04 17:51:51.981949,Consumer Staples,59.0434418526872
2024-03-11 17:51:51.981949,Consumer Staples,58.39035771401208
2024-03-18 17:51:51.981949,Consumer Staples,59.79342686917587
2024-03-25 17:51:51.981949,Consumer Staples,60.76956839783489
2024-04-01 17:51:51.981949,Consumer Staples,60.328758452178086
2024-04-08 17:51:51.981949,Consumer Staples,56.47612547241774
2024-04-15 17:51:51.981949,Consumer Staples,57.74458926022851
2024-04-22 17:51:51.981949,Consumer Staples,55.99539437946013
2024-04-29 17:51:51.981949,Consumer Staples,53.54775908093929
2024-05-06 17:51:51.981949,Consumer Staples,45.46450380926742
2024-05-13 17:51:51.981949,Consumer Staples,50.37203691613243
2024-05-20 17:51:51.981949,Consumer Staples,54.47999473553393
2024-05-27 17:51:51.981949,Consumer Staples,38.742414769622506
2024-06-03 17:51:51.981949,Consumer Staples,44.56960843382281
2024-06-10 17:51:51.981949,Consumer Staples,48.61818293726371
2024-06-17 17:51:51.981949,Consumer Staples,41.26964397554741
2024-06-24 17:51:51.981949,Consumer Staples,37.73500101387331
2024-07-01 17:51:51.981949,Consumer Staples,40.8118781511489
2024-07-08 17:51:51.981949,Consumer Staples,43.06160499773677
2024-07-15 17:51:51.981949,Consumer Staples,42.968003893763225
2024-07-22 17:51:51.981949,Consumer Staples,48.226855684263256
2024-07-29 17:51:51.981949,Consumer Staples,40.11721193769023
2024-08-05 17:51:51.981949,Consumer Staples,42.07118724070241
2024-08-12 17:51:51.981949,Consumer Staples,41.65228299589614
2024-08-19 17:51:51.981949,Consumer Staples,43.050999856888296
2024-08-26 17:51:51.981949,Consumer Staples,48.47250766658384
2024-09-02 17:51:51.981949,Consumer Staples,46.29896020971788
2024-09-09 17:51:51.981949,Consumer Staples,46.989301796023966
2024-09-16 17:51:51.981949,Consumer Staples,52.964532737048835
2024-09-23 17:51:51.981949,Consumer Staples,44.9703878482956
2024-09-30 17:51:51.981949,Consumer Staples,53.7394083848528
2024-10-07 17:51:51.981949,Consumer Staples,51.46011953798492
2024-10-14 17:51:51.981949,Consumer Staples,50.886333741191
2024-10-21 17:51:51.981949,Consumer Staples,57.550173972779895
2024-10-28 17:51:51.981949,Consumer Staples,58.3025075775976
2024-11-04 17:51:51.981949,Consumer Staples,62.49730261751276
2024-11-11 17:51:51.981949,Consumer Staples,55.020304010829044
2024-11-18 17:51:51.981949,Consumer Staples,57.84826522653936
2024-11-25 17:51:51.981949,Consumer Staples,61.84488190289309
2024-12-02 17:51:51.981949,Consumer Staples,57.833588945846756
2024-12-09 17:51:51.981949,Consumer Staples,64.11308226117598
2024-12-16 17:51:51.981949,Consumer Staples,56.69741791421989
2024-12-23 17:51:51.981949,Consumer Staples,58.63249922417
2024-12-30 17:51:51.981949,Consumer Staples,65.06535699090698
2025-01-06 17:51:51.981949,Consumer Staples,59.4792217191266
2025-01-13 17:51:51.981949,Consumer Staples,59.955572052913695
2025-01-20 17:51:51.981949,Consumer Staples,55.277142550907854
2025-01-27 17:51:51.981949,Consumer Staples,60.164576741784224
2025-02-03 17:51:51.981949,Consumer Staples,52.37938833497086
2025-02-10 17:51:51.981949,Consumer Staples,54.3352619934665
2025-02-17 17:51:51.981949,Consumer Staples,50.42042423949461
2025-02-24 17:51:51.981949,Consumer Staples,45.84192299186898
2025-03-03 17:51:51.981949,Consumer Staples,47.30877602417021
2025-03-10 17:51:51.981949,Consumer Staples,50.21548861245831
2025-03-17 17:51:51.981949,Consumer Staples,45.77582417399864
2025-03-24 17:51:51.981949,Consumer Staples,45.814601098595695
2025-03-31 17:51:51.981949,Consumer Staples,50.21799550260748
2025-04-07 17:51:51.981949,Consumer Staples,48.35934965719629
2025-04-14 17:51:51.981949,Consumer Staples,43.0932627997303
2025-04-21 17:51:51.981949,Consumer Staples,42.13155389662472
2025-04-28 17:51:51.981949,Consumer Staples,43.33593770125784
2025-05-05 17:51:51.981949,Consumer Staples,46.10104102302531
2025-05-12 17:51:51.981949,Consumer Staples,42.20338904623453
2025-05-19 17:51:51.981949,Consumer Staples,38.42813331309246
2025-05-26 17:51:51.981949,Consumer Staples,50.987506141305204
2025-06-02 17:51:51.981949,Consumer Staples,49.658330501976494
2025-06-09 17:51:51.981949,Consumer Staples,47.83267110423271
2025-06-16 17:51:51.981949,Consumer Staples,50.99795255510823
2025-06-23 17:51:51.981949,Consumer Staples,47.86473442683948
2025-06-30 17:51:51.981949,Consumer Staples,41.40580418372813
2025-07-07 17:51:51.981949,Consumer Staples,56.74164311088789
2025-07-14 17:51:51.981949,Consumer Staples,57.31689065502727
2025-07-21 17:51:51.981949,Consumer Staples,52.15689330589726
2025-07-28 17:51:51.981949,Consumer Staples,52.333115417291665
2025-08-04 17:51:51.981949,Consumer Staples,53.15262286640082
2025-08-11 17:51:51.981949,Consumer Staples,60.762020144974144
2025-08-18 17:51:51.981949,Consumer Staples,61.403121934848144
2025-08-25 17:51:51.981949,Consumer Staples,56.68024525966355
2025-09-01 17:51:51.981949,Consumer Staples,56.81506756466015
2025-09-08 17:51:51.981949,Consumer Staples,63.63847966578616
2025-09-15 17:51:51.981949,Consumer Staples,63.17852723013181
2025-09-22 17:51:51.981949,Consumer Staples,59.16211928707533
2025-09-29 17:51:51.981949,Consumer Staples,61.50347476030051
2025-10-06 17:51:51.981949,Consumer Staples,59.14227225799593
2025-10-13 17:51:51.981949,Consumer Staples,56.870258772681005
2025-10-20 17:51:51.981949,Consumer Staples,58.09876635214198
2025-10-27 17:51:51.981949,Consumer Staples,59.10564250680399
2025-11-03 17:51:51.981949,Consumer Staples,58.37508094316989
2025-11-10 17:51:51.981949,Consumer Staples,56.66439755529533
2025-11-17 17:51:51.981949,Consumer Staples,54.227134586861204
2025-11-24 17:51:51.981949,Consumer Staples,55.813219939412754
2025-12-01 17:51:51.981949,Consumer Staples,55.88014158035671
2025-12-08 17:51:51.981949,Consumer Staples,53.512163916971396
2025-12-15 17:51:51.981949,Consumer Staples,49.56676618904354
2025-12-22 17:51:51.981949,Consumer Staples,43.07901962446702
2025-12-29 17:51:51.981949,Consumer Staples,53.53700905724644
2026-01-05 17:51:51.981949,Consumer Staples,42.59174214410337
2026-01-12 17:51:51.981949,Consumer Staples,41.09841657835119
2026-01-19 17:51:51.981949,Consumer Staples,43.40340671000483
2026-01-26 17:51:51.981949,Consumer Staples,43.44657789037755
2026-02-02 17:51:51.981949,Consumer Staples,37.38451959778699
2026-02-09 17:51:51.981949,Consumer Staples,42.210061604935035
2026-02-16 17:51:51.981949,Consumer Staples,46.88147868965585
2026-02-23 17:51:51.981949,Consumer Staples,43.654889404857414
2026-03-02 17:51:51.981949,Consumer Staples,44.497470550362934
2026-03-09 17:51:51.981949,Consumer Staples,48.542927789540975
2026-03-16 17:51:51.981949,Consumer Staples,44.829342604902415
2026-03-23 17:51:51.981949,Consumer Staples,40.8122427459212
2026-03-30 17:51:51.981949,Consumer Staples,44.6391555219034
2026-04-06 17:51:51.981949,Consumer Staples,42.966828397776446
2026-04-13 17:51:51.981949,Consumer Staples,46.243227305957774
2026-04-20 17:51:51.981949,Consumer Staples,51.69388079821749
2026-04-27 17:51:51.981949,Consumer Staples,50.25632631646323
2026-05-04 17:51:51.981949,Consumer Staples,48.738810041487255
2026-05-11 17:51:51.981949,Consumer Staples,50.931192362675745
2026-05-18 17:51:51.981949,Consumer Staples,54.80172622571157
2026-05-25 17:51:51.981949,Consumer Staples,56.945034525083805
2026-06-01 17:51:51.981949,Consumer Staples,56.651019597894766
2026-06-08 17:51:51.981949,Consumer Staples,52.76590473133799
2026-06-15 17:51:51.981949,Consumer Staples,57.90386636421966
2026-06-22 17:51:51.981949,Consumer Staples,65.73726942777851
