date,sector,value
2021-07-05 17:51:42.807588,Healthcare,54.548166625164725
2021-07-12 17:51:42.807588,Healthcare,57.53045432813349
2021-07-19 17:51:42.807588,Healthcare,57.153642405015134
2021-07-26 17:51:42.807588,Healthcare,55.65393855190511
2021-08-02 17:51:42.807588,Healthcare,59.46034316518638
2021-08-09 17:51:42.807588,Healthcare,62.17184666590988
2021-08-16 17:51:42.807588,Healthcare,61.76324600019936
2021-08-23 17:51:42.807588,Healthcare,68.09549540655377
2021-08-30 17:51:42.807588,Healthcare,59.029711682461546
2021-09-06 17:51:42.807588,Healthcare,60.28070491016688
2021-09-13 17:51:42.807588,Healthcare,64.28198024668235
2021-09-20 17:51:42.807588,Healthcare,63.321223552847
2021-09-27 17:51:42.807588,Healthcare,60.42683833795062
2021-10-04 17:51:42.807588,Healthcare,58.971967816749824
2021-10-11 17:51:42.807588,Healthcare,60.16144583025909
2021-10-18 17:51:42.807588,Healthcare,58.75672774779864
2021-10-25 17:51:42.807588,Healthcare,59.01149786261354
2021-11-01 17:51:42.807588,Healthcare,51.28162754500512
2021-11-08 17:51:42.807588,Healthcare,56.8031985470559
2021-11-15 17:51:42.807588,Healthcare,49.984858499312935
2021-11-22 17:51:42.807588,Healthcare,52.637041203812906
2021-11-29 17:51:42.807588,Healthcare,52.748641721189365
2021-12-06 17:51:42.807588,Healthcare,47.654888087325816
2021-12-13 17:51:42.807588,Healthcare,47.51093016099396
2021-12-20 17:51:42.807588,Healthcare,44.82047434825054
2021-12-27 17:51:42.807588,Healthcare,49.76367405337881
2022-01-03 17:51:42.807588,Healthcare,42.607499935028855
2022-01-10 17:51:42.807588,Healthcare,49.53069561831136
2022-01-17 17:51:42.807588,Healthcare,44.76835821966921
2022-01-24 17:51:42.807588,Healthcare,49.2109706893802
2022-01-31 17:51:42.807588,Healthcare,39.17542682317326
2022-02-07 17:51:42.807588,Healthcare,44.99051777971181
2022-02-14 17:51:42.807588,Healthcare,41.770857259419444
2022-02-21 17:51:42.807588,Healthcare,40.1067030383366
2022-02-28 17:51:42.807588,Healthcare,47.35650707684161
2022-03-07 17:51:42.807588,Healthcare,44.55848408456137
2022-03-14 17:51:42.807588,Healthcare,40.38623774820224
2022-03-21 17:51:42.807588,Healthcare,47.80446060575308
2022-03-28 17:51:42.807588,Healthcare,48.85495191776217
2022-04-04 17:51:42.807588,Healthcare,42.870115179589554
2022-04-11 17:51:42.807588,Healthcare,51.90222489151808
2022-04-18 17:51:42.807588,Healthcare,54.408643993228985
2022-04-25 17:51:42.807588,Healthcare,47.13077272672183
2022-05-02 17:51:42.807588,Healthcare,46.63246156904108
2022-05-09 17:51:42.807588,Healthcare,55.31447990328489
2022-05-16 17:51:42.807588,Healthcare,53.15622825580311
2022-05-23 17:51:42.807588,Healthcare,58.123448905888985
2022-05-30 17:51:42.807588,Healthcare,53.89033144337539
2022-06-06 17:51:42.807588,Healthcare,53.56878520813887
2022-06-13 17:51:42.807588,Healthcare,60.69817133122583
2022-06-20 17:51:42.807588,Healthcare,56.1782862861593
2022-06-27 17:51:42.807588,Healthcare,55.40493882874028
2022-07-04 17:51:42.807588,Healthcare,60.19284861551074
2022-07-11 17:51:42.807588,Healthcare,61.1708420768793
2022-07-18 17:51:42.807588,Healthcare,55.794731180638415
2022-07-25 17:51:42.807588,Healthcare,56.360316611053506
2022-08-01 17:51:42.807588,Healthcare,63.013241920554265
2022-08-08 17:51:42.807588,Healthcare,59.87469431211779
2022-08-15 17:51:42.807588,Healthcare,59.47702496101584
2022-08-22 17:51:42.807588,Healthcare,52.17618876083746
2022-08-29 17:51:42.807588,Healthcare,57.58202096588714
2022-09-05 17:51:42.807588,Healthcare,53.70865560076512
2022-09-12 17:51:42.807588,Healthcare,61.24037587202032
2022-09-19 17:51:42.807588,Healthcare,48.58758609672124
2022-09-26 17:51:42.807588,Healthcare,47.5336128439206
2022-10-03 17:51:42.807588,Healthcare,47.75901035966606
2022-10-10 17:51:42.807588,Healthcare,50.94093434615494
2022-10-17 17:51:42.807588,Healthcare,47.644662089978034
2022-10-24 17:51:42.807588,Healthcare,34.86586631850551
2022-10-31 17:51:42.807588,Healthcare,45.0444938430173
2022-11-07 17:51:42.807588,Healthcare,44.20879944522948
2022-11-14 17:51:42.807588,Healthcare,41.0167032842097
2022-11-21 17:51:42.807588,Healthcare,45.095010823611595
2022-11-28 17:51:42.807588,Healthcare,42.722636907512026
2022-12-05 17:51:42.807588,Healthcare,46.19625416106416
2022-12-12 17:51:42.807588,Healthcare,50.91434218070711
2022-12-19 17:51:42.807588,Healthcare,46.928036433340964
2022-12-26 17:51:42.807588,Healthcare,42.63463115292937
2023-01-02 17:51:42.807588,Healthcare,39.430699069238855
2023-01-09 17:51:42.807588,Healthcare,42.92515438656351
2023-01-16 17:51:42.807588,Healthcare,45.49116002163962
2023-01-23 17:51:42.807588,Healthcare,45.19597863281695
