date,sector,value
2021-07-05 17:51:50.924064,Real Estate,39.66263282972892
2021-07-12 17:51:50.924064,Real Estate,52.087582942353244
2021-07-19 17:51:50.924064,Real Estate,61.72175270049607
2021-07-26 17:51:50.924064,Real Estate,51.92814661691509
2021-08-02 17:51:50.924064,Real Estate,61.57781004344466
2021-08-09 17:51:50.924064,Real Estate,58.62071584838612
2021-08-16 17:51:50.924064,Real Estate,56.43233524877873
2021-08-23 17:51:50.924064,Real Estate,61.95002939219241
2021-08-30 17:51:50.924064,Real Estate,61.87745637822765
2021-09-06 17:51:50.924064,Real Estate,58.247878651655405
2021-09-13 17:51:50.924064,Real Estate,65.40864062321226
2021-09-20 17:51:50.924064,Real Estate,54.79065088079274
2021-09-27 17:51:50.924064,Real Estate,65.59102404602721
2021-10-04 17:51:50.924064,Real Estate,66.14107821876837
2021-10-11 17:51:50.924064,Real Estate,63.660497205194304
2021-10-18 17:51:50.924064,Real Estate,54.92325433492961
2021-10-25 17:51:50.924064,Real Estate,65.14133909545457
2021-11-01 17:51:50.924064,Real Estate,65.45696357625532
2021-11-08 17:51:50.924064,Real Estate,51.265580921501176
2021-11-15 17:51:50.924064,Real Estate,57.30203310925239
2021-11-22 17:51:50.924064,Real Estate,59.09150304275877
2021-11-29 17:51:50.924064,Real Estate,44.38956272501964
2021-12-06 17:51:50.924064,Real Estate,29.510152301442993
2021-12-13 17:51:50.924064,Real Estate,37.194295671342964
2021-12-20 17:51:50.924064,Real Estate,33.99014553195246
2021-12-27 17:51:50.924064,Real Estate,41.62106413180736
2022-01-03 17:51:50.924064,Real Estate,31.684149805763948
2022-01-10 17:51:50.924064,Real Estate,34.28981255509843
2022-01-17 17:51:50.924064,Real Estate,41.92199860813318
2022-01-24 17:51:50.924064,Real Estate,33.740264275700724
2022-01-31 17:51:50.924064,Real Estate,40.10113765215665
2022-02-07 17:51:50.924064,Real Estate,36.781227602303936
2022-02-14 17:51:50.924064,Real Estate,38.64622004937612
2022-02-21 17:51:50.924064,Real Estate,45.04051049990892
2022-02-28 17:51:50.924064,Real Estate,37.53736860467812
2022-03-07 17:51:50.924064,Real Estate,43.32426066355848
2022-03-14 17:51:50.924064,Real Estate,47.870997212643445
2022-03-21 17:51:50.924064,Real Estate,32.18631396044111
2022-03-28 17:51:50.924064,Real Estate,51.76001513316672
2022-04-04 17:51:50.924064,Real Estate,45.486804248777894
2022-04-11 17:51:50.924064,Real Estate,46.95630193335718
2022-04-18 17:51:50.924064,Real Estate,49.08083091399134
2022-04-25 17:51:50.924064,Real Estate,54.09609625040588
2022-05-02 17:51:50.924064,Real Estate,52.37111727499287
2022-05-09 17:51:50.924064,Real Estate,54.97063159546704
2022-05-16 17:51:50.924064,Real Estate,52.61116288144748
2022-05-23 17:51:50.924064,Real Estate,59.2015324359807
2022-05-30 17:51:50.924064,Real Estate,63.57792882224565
2022-06-06 17:51:50.924064,Real Estate,62.2579743966978
2022-06-13 17:51:50.924064,Real Estate,65.88497461403442
2022-06-20 17:51:50.924064,Real Estate,60.12669891901226
2022-06-27 17:51:50.924064,Real Estate,65.39090067636728
2022-07-04 17:51:50.924064,Real Estate,54.28154638095472
2022-07-11 17:51:50.924064,Real Estate,60.715014985501575
2022-07-18 17:51:50.924064,Real Estate,61.921834213190074
2022-07-25 17:51:50.924064,Real Estate,58.89278758628399
2022-08-01 17:51:50.924064,Real Estate,54.60591755951389
2022-08-08 17:51:50.924064,Real Estate,56.95836627358346
2022-08-15 17:51:50.924064,Real Estate,51.049488095316605
2022-08-22 17:51:50.924064,Real Estate,48.63933703331243
2022-08-29 17:51:50.924064,Real Estate,49.283188921269875
2022-09-05 17:51:50.924064,Real Estate,53.64492627333678
2022-09-12 17:51:50.924064,Real Estate,44.90107741539757
2022-09-19 17:51:50.924064,Real Estate,38.23741385667913
2022-09-26 17:51:50.924064,Real Estate,43.92586315683491
2022-10-03 17:51:50.924064,Real Estate,38.151561875989444
2022-10-10 17:51:50.924064,Real Estate,38.42390730505461
2022-10-17 17:51:50.924064,Real Estate,36.87267164527772
2022-10-24 17:51:50.924064,Real Estate,42.600763264414645
2022-10-31 17:51:50.924064,Real Estate,35.408605334908486
2022-11-07 17:51:50.924064,Real Estate,42.16692726533561
2022-11-14 17:51:50.924064,Real Estate,42.63974290433519
2022-11-21 17:51:50.924064,Real Estate,31.468849817444493
